danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,is_hit
0.786,0.624,7.0,-9.015,0.0,0.0596,0.0897,0.0178,0.0931,0.295,93.017,201767.0,0
0.679,0.635,2.0,-6.638,1.0,0.199,0.576,6.19e-05,0.0846,0.349,75.952,277240.0,0
0.485,0.699,2.0,-6.017,1.0,0.0479,0.096,0.0,0.109,0.242,140.096,241560.0,1
0.637,0.707,7.0,-3.534,1.0,0.0906,0.596,0.0,0.363,0.72,141.242,161973.0,1
0.751,0.827,8.0,-4.835,1.0,0.0369,0.0454,0.0,0.0985,0.532,100.037,192000.0,0
0.584,0.977,8.0,-3.418,0.0,0.0372,0.00333,0.973,0.27,0.0375,77.266,41600.0,0
0.668,0.34,10.0,-12.151,1.0,0.0757,0.799,5.03e-06,0.13,0.494,100.582,180093.0,0
0.653,0.852,10.0,-6.265,0.0,0.0377,0.0463,2.42e-05,0.0393,0.634,123.912,217653.0,0
0.433,0.82,0.0,-2.84,0.0,0.0924,0.0209,0.0,0.292,0.536,203.968,175000.0,1
0.762,0.945,1.0,-8.551,1.0,0.064,0.00889,0.47,0.143,0.88,123.873,123871.0,0
0.553,0.159,8.0,-28.7,1.0,0.0417,0.876,0.794,0.09,0.911,93.329,92733.0,0
0.501,0.77,2.0,-11.048,1.0,0.93,0.734,0.0,0.672,0.562,80.866,198401.0,0
0.317,0.683,5.0,-11.264,0.0,0.0907,0.492,0.00242,0.389,0.595,149.352,166928.0,0
0.58,0.702,4.0,-5.565,1.0,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,208960.0,0
0.699,0.834,11.0,-7.017,0.0,0.089,0.000681,0.898,0.0254,0.695,126.015,479067.0,0
0.697,0.555,1.0,-6.119,0.0,0.0545,0.175,0.855,0.0386,0.737,91.939,239398.0,0
0.623,0.48,2.0,-9.372,0.0,0.0422,0.651,0.0177,0.169,0.702,163.954,298057.0,0
0.669,0.233,7.0,-10.061,1.0,0.0413,0.982,0.0165,0.344,0.495,125.35,199520.0,0
0.564,0.71,11.0,-4.92,0.0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147.0,0
0.646,0.882,1.0,-5.665,1.0,0.177,0.0413,4.34e-05,0.215,0.538,162.041,281269.0,1
0.29,0.959,10.0,-6.059,1.0,0.0913,2.09e-06,0.176,0.206,0.0372,160.57,144800.0,0
0.594,0.881,2.0,-6.615,0.0,0.0278,0.366,0.526,0.245,0.928,112.576,129080.0,0
0.754,0.763,7.0,-4.627,0.0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164818.0,0
0.435,0.208,1.0,-15.75,0.0,0.0558,0.647,0.000921,0.147,0.189,69.027,244900.0,0
0.641,0.592,4.0,-8.625,1.0,0.0543,0.348,8.95e-05,0.1,0.739,83.971,300745.0,0
0.227,0.244,7.0,-14.114,1.0,0.0358,0.819,0.743,0.229,0.13,88.505,86186.0,0
0.556,0.917,7.0,-6.197,1.0,0.0477,0.021,1.06e-05,0.234,0.784,116.83,253640.0,0
0.719,0.849,1.0,-4.233,0.0,0.0352,0.018,1.37e-06,0.0379,0.886,120.063,243840.0,0
0.768,0.553,7.0,-9.763,0.0,0.0791,0.148,0.000582,0.0468,0.913,74.625,293440.0,0
0.668,0.666,11.0,-6.335,0.0,0.0279,0.729,0.82,0.0999,0.639,100.023,276735.0,0
0.769,0.968,6.0,-3.894,1.0,0.0505,0.0312,0.772,0.0775,0.255,128.032,245122.0,0
0.554,0.752,11.0,-5.473,1.0,0.0303,0.0479,0.0,0.364,0.694,87.985,202200.0,0
0.803,0.699,9.0,-7.961,1.0,0.0775,0.0873,0.000945,0.0617,0.82,139.95,276454.0,0
0.461,0.834,2.0,-4.868,1.0,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154.0,1
0.759,0.76,9.0,-7.199,0.0,0.0322,0.0804,0.0,0.0818,0.731,120.006,256333.0,1
0.319,0.332,4.0,-7.676,1.0,0.0303,0.797,1.44e-05,0.101,0.224,67.231,227240.0,0
0.676,0.93,11.0,-5.145,0.0,0.0489,0.121,7.41e-05,0.488,0.758,135.055,243013.0,0
0.52,0.931,4.0,-3.051,1.0,0.0969,0.0018,0.000306,0.115,0.557,166.018,163200.0,1
0.312,0.562,9.0,-6.495,1.0,0.0298,0.123,0.173,0.136,0.514,185.725,215693.0,1
0.259,0.36,8.0,-7.478,1.0,0.0316,0.788,0.0,0.0872,0.2,67.115,277933.0,0
0.596,0.448,5.0,-9.616,1.0,0.0396,0.365,5.22e-06,0.207,0.796,83.293,264503.0,0
0.458,0.203,3.0,-11.378,1.0,0.0456,0.968,0.0,0.107,0.194,129.191,124147.0,0
0.675,0.392,4.0,-10.11,0.0,0.037,0.773,0.0,0.109,0.533,123.923,214736.0,0
0.217,0.695,11.0,-6.802,0.0,0.0596,0.00031,5.33e-06,0.221,0.216,93.262,225920.0,0
0.619,0.866,6.0,-8.673,1.0,0.131,0.372,7.24e-05,0.47,0.784,143.899,341867.0,0
0.647,0.944,5.0,-3.947,0.0,0.0424,0.0652,0.0,0.0845,0.287,174.027,157484.0,1
0.707,0.797,1.0,-6.385,0.0,0.0439,0.131,0.0,0.269,0.667,90.004,312992.0,0
0.6,0.214,1.0,-14.647,1.0,0.0354,0.896,0.00227,0.0816,0.402,139.743,189446.0,0
0.686,0.436,4.0,-9.268,1.0,0.0429,0.688,3.93e-06,0.25,0.851,76.036,302733.0,0
0.686,0.436,1.0,-8.865,1.0,0.0336,0.574,0.0,0.0955,0.162,119.959,193853.0,1
0.606,0.775,0.0,-5.667,1.0,0.0531,0.008,4.01e-06,0.125,0.867,171.011,180666.0,0
0.526,0.526,2.0,-11.553,0.0,0.193,0.985,0.000768,0.689,0.554,125.302,96493.0,0
0.522,0.783,10.0,-4.45,1.0,0.0347,0.47,0.0,0.259,0.743,90.585,256122.0,0
0.263,0.288,3.0,-17.363,1.0,0.0421,0.988,0.914,0.78,0.12,79.454,257010.0,0
0.146,0.125,5.0,-15.578,1.0,0.0396,0.918,0.969,0.134,0.039,72.058,117074.0,0
0.701,0.539,1.0,-6.562,0.0,0.0513,0.722,0.0,0.101,0.677,117.03,259056.0,0
0.534,0.342,4.0,-12.049,0.0,0.0364,0.61,0.000166,0.0991,0.147,159.992,227278.0,0
0.468,0.618,3.0,-9.12,0.0,0.0559,0.331,0.000708,0.248,0.356,133.868,102107.0,0
0.809,0.868,5.0,-5.804,0.0,0.105,0.328,1.77e-05,0.0463,0.323,110.074,220364.0,0
0.51,0.666,4.0,-7.474,0.0,0.0638,0.0248,0.058,0.0758,0.106,103.584,180696.0,1
0.755,0.931,1.0,-4.104,0.0,0.0606,0.132,0.0271,0.0854,0.288,122.041,177466.0,1
0.767,0.929,9.0,-4.392,1.0,0.0621,0.137,0.0,0.259,0.962,126.046,209895.0,0
0.274,0.194,8.0,-16.591,1.0,0.0381,0.958,0.974,0.0801,0.0395,120.079,138813.0,0
0.187,0.0427,4.0,-30.105,1.0,0.0378,0.719,0.792,0.119,0.0747,87.159,151933.0,0
0.679,0.962,9.0,-6.391,0.0,0.143,0.0119,0.21,0.0629,0.0994,138.034,253913.0,0
0.859,0.786,11.0,-7.327,1.0,0.166,0.0364,4.47e-06,0.493,0.524,94.956,297326.0,0
0.649,0.787,9.0,-6.942,1.0,0.0393,0.0513,0.577,0.122,0.501,127.993,322535.0,0
0.64,0.861,0.0,-6.764,0.0,0.0679,0.668,2.74e-05,0.561,0.774,173.994,236766.0,0
0.605,0.747,0.0,-7.217,1.0,0.196,0.00784,0.0,0.126,0.325,129.97,200769.0,1
0.708,0.392,10.0,-9.276,1.0,0.118,0.72,0.88,0.122,0.64,87.03,135400.0,0
0.613,0.685,10.0,-7.993,1.0,0.0419,0.212,0.0615,0.0926,0.268,139.985,214000.0,1
0.647,0.44,11.0,-15.182,0.0,0.0379,0.0175,0.0364,0.103,0.644,118.035,281253.0,0
0.812,0.81,7.0,-8.256,1.0,0.0834,0.0756,0.000663,0.623,0.69,107.987,221356.0,0
0.686,0.581,9.0,-5.911,1.0,0.112,0.000276,0.1,0.3,0.253,124.995,479333.0,0
0.506,0.882,9.0,-8.683,1.0,0.0737,0.000655,0.795,0.174,0.14,107.994,257734.0,1
0.661,0.352,4.0,-7.785,1.0,0.0355,0.872,0.0,0.104,0.265,75.196,232226.0,0
0.39,0.424,0.0,-9.336,1.0,0.124,0.785,0.0,0.167,0.508,70.114,289947.0,0
0.492,0.59,5.0,-4.593,0.0,0.0239,0.225,2.79e-05,0.0973,0.124,91.018,262946.0,1
0.796,0.432,1.0,-10.227,1.0,0.0725,0.00788,2.5e-05,0.11,0.417,135.06,161250.0,0
0.685,0.431,0.0,-10.865,1.0,0.0319,0.8,0.0,0.0742,0.426,102.343,476970.0,0
0.617,0.81,9.0,-7.963,0.0,0.0629,0.105,8.39e-05,0.266,0.55,113.77,463960.0,0
0.699,0.493,7.0,-8.809,1.0,0.227,0.0737,2.39e-05,0.0669,0.528,140.029,255122.0,0
0.535,0.982,7.0,-2.003,1.0,0.107,0.00131,0.0483,0.101,0.576,99.996,179707.0,0
0.295,0.336,10.0,-19.408,0.0,0.0486,0.615,0.931,0.0982,0.108,132.825,234974.0,0
0.408,0.875,8.0,-1.536,1.0,0.0546,1.68e-05,0.000101,0.264,0.646,144.975,90265.0,1
0.697,0.566,2.0,-6.572,1.0,0.0345,0.793,0.141,0.356,0.438,123.205,91806.0,0
0.421,0.734,7.0,-5.259,1.0,0.0475,0.579,0.0,0.919,0.711,76.937,247078.0,1
0.657,0.573,0.0,-4.467,1.0,0.0251,0.128,0.0,0.556,0.649,96.003,311798.0,0
0.703,0.772,0.0,-4.949,1.0,0.0443,0.173,0.0,0.389,0.704,129.963,238973.0,0
0.848,0.823,10.0,-4.021,1.0,0.0766,0.499,0.916,0.155,0.862,125.022,167360.0,0
0.604,0.741,2.0,-5.571,1.0,0.0475,0.178,3.49e-05,0.409,0.473,153.947,153190.0,0
0.815,0.816,5.0,-4.393,0.0,0.0513,0.0501,0.000887,0.0761,0.774,96.033,187453.0,1
0.618,0.703,2.0,-3.832,1.0,0.0313,0.0182,0.0,0.0892,0.418,90.001,246906.0,0
0.73,0.742,8.0,-8.971,1.0,0.0772,0.00755,5.28e-05,0.0507,0.766,92.977,295627.0,0
0.598,0.957,7.0,-4.875,1.0,0.0728,0.000261,0.689,0.231,0.199,164.967,344727.0,0
0.597,0.55,5.0,-7.242,1.0,0.0305,0.77,0.0,0.142,0.458,94.483,266000.0,0
0.571,0.324,0.0,-9.245,0.0,0.205,0.666,0.0,0.0895,0.672,142.77,180032.0,0
0.621,0.44,2.0,-5.673,1.0,0.204,0.384,2.08e-05,0.352,0.0933,169.697,221332.0,0
0.812,0.885,11.0,-5.495,1.0,0.0702,0.0098,0.000102,0.246,0.769,108.124,217853.0,0
0.48,0.913,2.0,-5.668,1.0,0.118,0.674,0.0,0.927,0.63,117.706,403293.0,0
0.627,0.849,9.0,-5.295,1.0,0.923,0.832,0.0,0.941,0.463,82.399,219719.0,0
0.779,0.498,8.0,-7.697,1.0,0.0402,0.0195,0.0656,0.0832,0.484,119.976,332573.0,0
0.772,0.974,0.0,-4.444,1.0,0.0677,0.0214,0.873,0.0901,0.961,126.005,196190.0,1
0.548,0.697,3.0,-15.983,0.0,0.244,0.0892,0.000219,0.961,0.517,150.025,298919.0,0
0.541,0.997,11.0,-0.513,0.0,0.449,0.00146,0.774,0.309,0.27,175.042,213942.0,0
0.479,0.443,1.0,-5.775,0.0,0.0427,0.808,0.000333,0.0607,0.739,127.819,124063.0,0
0.781,0.885,2.0,-4.614,1.0,0.0572,0.035,0.0,0.0525,0.672,100.987,237933.0,0
0.518,0.601,4.0,-5.683,1.0,0.0428,0.00694,0.0,0.204,0.464,172.204,165451.0,0
0.503,0.403,4.0,-11.497,1.0,0.0297,0.295,0.0,0.176,0.145,84.343,252120.0,0
0.381,0.0943,0.0,-24.325,1.0,0.04,0.986,0.915,0.0906,0.0794,127.71,225866.0,1
0.26,0.897,1.0,-7.087,1.0,0.384,0.0191,0.00758,0.301,0.2,128.051,215466.0,0
0.396,0.537,2.0,-10.944,1.0,0.0287,0.00135,0.67,0.588,0.639,89.973,162773.0,0
0.539,0.715,11.0,-6.639,0.0,0.0595,0.0265,0.0,0.609,0.489,123.854,165524.0,0
0.375,0.988,4.0,-4.917,0.0,0.195,3.02e-05,0.00127,0.283,0.528,101.22,152346.0,0
0.623,0.932,2.0,-4.793,1.0,0.108,0.0162,0.0,0.198,0.193,107.152,235200.0,0
0.78,0.806,9.0,-6.459,0.0,0.0587,0.283,0.00124,0.101,0.485,109.959,304000.0,0
0.395,0.397,10.0,-9.125,1.0,0.0334,0.537,6.75e-05,0.125,0.229,131.527,315007.0,0
0.557,0.429,6.0,-10.266,1.0,0.189,0.387,0.000478,0.192,0.596,90.574,136419.0,1
0.648,0.641,7.0,-5.521,1.0,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,180348.0,0
0.577,0.891,2.0,-5.959,1.0,0.0677,0.0538,0.299,0.309,0.759,104.997,279493.0,0
0.763,0.88,2.0,-6.977,1.0,0.186,0.0382,2.3e-05,0.186,0.951,150.041,298493.0,0
0.494,0.92,1.0,-6.432,0.0,0.05,7.12e-05,0.0418,0.0997,0.224,120.114,201011.0,1
0.485,0.776,0.0,-5.472,0.0,0.0525,0.00225,0.000102,0.124,0.26,153.055,273040.0,1
0.815,0.833,7.0,-6.117,0.0,0.0769,0.0297,2e-05,0.33,0.563,99.989,366853.0,0
0.68,0.559,0.0,-5.545,1.0,0.129,0.172,0.0,0.318,0.137,202.006,194520.0,0
0.776,0.491,11.0,-12.042,1.0,0.04,0.000194,0.203,0.0558,0.879,143.477,299000.0,0
0.624,0.468,8.0,-15.441,1.0,0.0996,0.0473,2.19e-05,0.188,0.802,167.91,316840.0,0
0.84,0.56,6.0,-10.53,0.0,0.21,0.00195,0.00417,0.633,0.775,111.815,261853.0,1
0.697,0.848,2.0,-4.154,0.0,0.0671,0.185,0.000586,0.0662,0.807,93.024,324336.0,0
0.658,0.325,9.0,-17.557,1.0,0.0282,0.712,0.00261,0.158,0.483,107.456,255880.0,1
0.597,0.291,1.0,-13.483,0.0,0.0576,0.255,1.9e-05,0.108,0.09,87.082,200195.0,1
0.628,0.64,6.0,-4.164,0.0,0.0491,0.0992,0.0,0.138,0.409,129.815,201081.0,1
0.636,0.0821,9.0,-18.707,0.0,0.106,0.99,0.937,0.116,0.463,87.379,185351.0,1
0.482,0.64,1.0,-7.855,1.0,0.0472,0.445,0.0,0.103,0.443,109.989,550360.0,0
0.558,0.251,9.0,-17.351,1.0,0.0385,0.847,0.588,0.114,0.602,127.199,140213.0,0
0.562,0.898,2.0,-3.543,1.0,0.0497,0.0164,0.0,0.255,0.505,90.17,214893.0,0
0.738,0.823,2.0,-7.24,1.0,0.0317,0.0541,0.00125,0.221,0.886,112.057,206520.0,0
0.329,0.991,2.0,-6.66,1.0,0.052,0.000697,0.731,0.171,0.232,159.95,134068.0,0
0.597,0.461,5.0,-6.847,1.0,0.0269,0.605,0.0,0.355,0.496,127.911,233944.0,0
0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796,89.99,210960.0,1
0.878,0.84,6.0,-13.105,0.0,0.064,0.0421,0.0035,0.053,0.882,116.222,260000.0,1
0.871,0.719,5.0,-6.124,1.0,0.0508,0.115,0.0,0.281,0.249,87.503,120685.0,0
0.505,0.237,3.0,-12.785,1.0,0.0352,0.956,0.00573,0.103,0.239,129.613,160653.0,0
0.719,0.773,10.0,-6.272,1.0,0.0377,0.0496,0.0,0.291,0.759,120.018,264147.0,0
0.831,0.555,2.0,-5.342,1.0,0.298,0.131,0.0,0.0493,0.803,150.076,115821.0,0
0.459,0.536,5.0,-5.76,1.0,0.0304,0.34,0.0,0.209,0.203,75.999,250000.0,0
0.734,0.873,6.0,-5.267,1.0,0.0675,0.0128,0.000126,0.262,0.507,128.036,146719.0,1
0.524,0.397,0.0,-11.936,1.0,0.405,0.745,0.0,0.521,0.552,80.744,221093.0,1
0.726,0.808,10.0,-4.377,0.0,0.134,0.344,0.000163,0.0828,0.483,96.042,207739.0,1
0.257,0.899,0.0,-8.823,0.0,0.0999,7.44e-06,0.684,0.0642,0.278,110.944,279226.0,0
0.423,0.548,7.0,-6.742,1.0,0.0278,0.426,0.0,0.0781,0.398,141.062,241107.0,1
0.309,0.128,2.0,-18.029,1.0,0.0354,0.857,0.66,0.109,0.039,119.957,154387.0,0
0.644,0.872,6.0,-1.54,0.0,0.0417,0.164,0.0,0.363,0.378,131.016,214973.0,0
0.746,0.67,2.0,-9.787,1.0,0.0366,0.459,0.0475,0.0904,0.538,105.984,176887.0,0
0.629,0.386,4.0,-9.401,1.0,0.0352,0.985,0.000299,0.223,0.694,76.394,82800.0,0
0.746,0.739,8.0,-6.008,1.0,0.0488,0.0102,2.15e-05,0.101,0.512,121.009,220196.0,0
0.613,0.425,9.0,-10.678,1.0,0.0676,0.844,1.08e-05,0.149,0.491,128.266,171000.0,0
0.699,0.729,9.0,-6.325,0.0,0.0976,0.133,0.0,0.0459,0.425,99.81,234320.0,0
0.672,0.886,2.0,-3.234,1.0,0.0684,0.201,4.79e-05,0.104,0.667,171.995,163786.0,1
0.23,0.766,10.0,-3.849,0.0,0.0398,0.000424,0.838,0.159,0.227,151.106,544800.0,1
0.792,0.796,7.0,-6.547,1.0,0.118,0.0435,0.0,0.0512,0.849,101.992,285000.0,0
0.424,0.948,9.0,-6.401,0.0,0.096,0.0002,0.00104,0.111,0.134,136.047,429540.0,0
0.41,0.712,11.0,-6.818,0.0,0.0456,0.00318,0.28,0.109,0.0511,119.635,296447.0,1
0.607,0.536,9.0,-7.285,1.0,0.0336,0.287,0.0,0.461,0.436,129.97,241846.0,0
0.252,0.289,7.0,-10.003,1.0,0.0442,0.462,0.0169,0.243,0.173,66.064,198013.0,0
0.404,0.841,10.0,-3.036,1.0,0.0744,0.0886,0.0,0.838,0.601,129.099,194240.0,0
0.626,0.55,11.0,-4.161,0.0,0.0633,0.141,0.483,0.178,0.192,171.978,226046.0,1
0.487,0.898,9.0,-3.791,1.0,0.172,0.309,0.0,0.0886,0.65,88.349,299333.0,0
0.567,0.54,4.0,-6.303,0.0,0.0306,0.677,8.56e-06,0.115,0.155,155.953,294280.0,0
0.731,0.984,3.0,-2.479,0.0,0.175,0.3,0.0,0.132,0.912,144.881,202023.0,0
0.832,0.878,7.0,-2.115,1.0,0.123,0.101,0.0,0.0545,0.892,110.055,205067.0,0
0.519,0.763,4.0,-5.838,0.0,0.0568,0.578,0.024,0.181,0.667,144.114,260693.0,0
0.383,0.969,8.0,-3.163,0.0,0.0937,0.0002,0.497,0.519,0.335,140.544,298720.0,0
0.485,0.182,9.0,-14.23,1.0,0.0651,0.659,0.0,0.317,0.326,78.644,304173.0,0
0.641,0.606,9.0,-8.421,1.0,0.0266,0.521,0.572,0.108,0.671,109.938,206773.0,0
0.548,0.954,9.0,-4.008,1.0,0.0806,5.49e-05,0.000137,0.245,0.488,130.086,205720.0,1
0.759,0.169,4.0,-17.928,1.0,0.048,0.801,0.621,0.111,0.961,74.951,41221.0,0
0.457,0.5,9.0,-4.344,1.0,0.0273,0.97,0.75,0.189,0.365,82.46,267413.0,0
0.616,0.635,8.0,-8.673,0.0,0.166,0.188,0.0108,0.282,0.462,149.975,135200.0,1
0.429,0.553,1.0,-4.838,0.0,0.0669,0.458,0.0,0.0766,0.382,97.954,192456.0,1
0.848,0.728,10.0,-11.715,1.0,0.0552,0.0141,0.000188,0.304,0.908,124.977,399961.0,0
0.375,0.298,1.0,-11.928,1.0,0.0395,0.822,0.0,0.137,0.425,174.03,252567.0,0
0.713,0.686,1.0,-6.242,0.0,0.376,0.193,0.0,0.118,0.511,123.398,181935.0,1
0.804,0.681,11.0,-10.055,1.0,0.0855,4.61e-05,0.847,0.0387,0.808,124.996,205920.0,1
0.806,0.38,4.0,-11.931,1.0,0.0828,0.753,0.00365,0.124,0.604,110.976,334027.0,0
0.723,0.564,11.0,-5.22,0.0,0.0322,0.435,0.0,0.392,0.419,120.025,231923.0,0
0.656,0.767,11.0,-3.038,1.0,0.0396,0.252,0.0,0.113,0.871,163.833,147747.0,0
0.641,0.56,1.0,-9.881,1.0,0.0434,0.11,0.0,0.213,0.662,118.939,197507.0,0
0.627,0.618,2.0,-8.529,1.0,0.0437,0.0558,0.0,0.351,0.848,82.03,197442.0,0
0.724,0.692,1.0,-5.109,1.0,0.0333,0.0595,0.0108,0.0316,0.732,104.086,350267.0,1
0.399,0.739,11.0,-3.708,1.0,0.0295,0.0128,0.0,0.106,0.337,161.892,262933.0,0
0.594,0.587,4.0,-8.705,1.0,0.0268,0.413,0.00013,0.0904,0.448,85.002,276706.0,0
0.786,0.835,11.0,-7.044,0.0,0.0365,0.151,6.95e-05,0.353,0.88,129.995,313438.0,0
0.959,0.564,7.0,-7.113,1.0,0.298,0.526,0.0,0.27,0.63,110.014,54984.0,0
0.759,0.401,4.0,-8.999,1.0,0.259,0.86,0.0,0.299,0.576,100.126,232627.0,0
0.868,0.634,4.0,-6.122,0.0,0.212,0.0493,0.000383,0.085,0.352,120.949,140631.0,1
0.629,0.591,9.0,-5.306,1.0,0.0342,0.0078,5.83e-06,0.241,0.312,114.07,324130.0,0
0.313,0.338,9.0,-12.967,1.0,0.0354,0.839,0.0,0.0885,0.359,128.258,224233.0,0
0.744,0.651,6.0,-7.43,0.0,0.107,0.000277,0.835,0.112,0.868,125.005,177466.0,0
0.565,0.888,9.0,-4.893,1.0,0.11,0.0575,0.0,0.848,0.401,140.037,242973.0,0
0.555,0.665,3.0,-10.47,0.0,0.0622,0.0352,0.596,0.116,0.399,178.064,262480.0,0
0.36,0.144,6.0,-18.141,1.0,0.0388,0.848,0.00147,0.125,0.393,131.991,190066.0,0
0.494,0.443,4.0,-9.212,1.0,0.0274,0.674,6.59e-05,0.102,0.191,125.887,268051.0,0
0.744,0.526,9.0,-5.608,1.0,0.153,0.516,0.0,0.0495,0.573,87.981,205013.0,0
0.916,0.375,9.0,-6.083,1.0,0.302,0.0211,0.857,0.107,0.454,128.032,354373.0,0
0.778,0.919,11.0,-2.866,0.0,0.0658,0.00349,0.547,0.162,0.237,127.983,245625.0,0
0.676,0.588,7.0,-7.025,1.0,0.275,0.137,8.47e-06,0.137,0.484,186.012,230461.0,0
0.729,0.515,8.0,-6.003,1.0,0.0351,0.494,1.66e-05,0.0905,0.398,120.994,212231.0,0
0.626,0.649,7.0,-6.253,1.0,0.0265,0.0112,0.0,0.286,0.413,84.002,224769.0,0
0.689,0.221,7.0,-17.133,1.0,0.937,0.688,0.0,0.131,0.346,102.179,183810.0,0
0.732,0.966,7.0,-5.769,1.0,0.16,0.0242,0.108,0.268,0.0941,138.051,155217.0,1
0.772,0.701,10.0,-7.445,1.0,0.0906,0.277,0.0,0.119,0.629,119.987,230000.0,0
0.281,0.984,11.0,-3.925,1.0,0.126,5.44e-06,0.699,0.142,0.346,113.315,261120.0,0
0.278,0.904,6.0,-5.2,1.0,0.104,0.198,0.665,0.67,0.0384,114.417,60107.0,0
0.73,0.717,6.0,-3.8,0.0,0.0403,0.652,4.01e-06,0.164,0.57,94.998,207147.0,0
0.435,0.498,10.0,-8.681,1.0,0.0356,0.00212,0.00748,0.0827,0.0563,138.075,324640.0,0
0.63,0.729,0.0,-4.992,1.0,0.0464,0.589,8.57e-06,0.24,0.601,174.033,200106.0,0
0.59,0.741,5.0,-5.584,1.0,0.0299,0.0174,0.0,0.238,0.271,104.035,295682.0,0
0.756,0.65,10.0,-3.142,0.0,0.45,0.439,2.73e-05,0.116,0.66,97.725,229133.0,1
0.23,0.707,4.0,-6.068,1.0,0.0591,0.495,0.000921,0.16,0.237,148.429,320173.0,0
0.753,0.54,3.0,-8.857,0.0,0.0419,0.572,0.00152,0.121,0.233,104.075,182000.0,1
0.358,0.106,8.0,-17.979,1.0,0.0429,0.619,0.354,0.151,0.149,77.574,70693.0,0
0.832,0.631,5.0,-6.19,0.0,0.0736,0.585,0.000892,0.0838,0.836,125.038,208543.0,0
0.68,0.876,6.0,-4.472,0.0,0.213,0.44,0.0,0.128,0.491,127.267,221122.0,1
0.7,0.606,11.0,-8.279,1.0,0.0424,0.000209,0.36,0.107,0.132,80.029,168455.0,0
0.557,0.84,5.0,-4.223,0.0,0.147,0.164,0.847,0.32,0.701,93.014,101250.0,0
0.688,0.344,0.0,-10.341,0.0,0.0339,0.58,0.0,0.092,0.418,103.979,210800.0,0
0.552,0.676,2.0,-6.475,1.0,0.0627,0.247,0.0,0.177,0.452,147.769,191333.0,0
0.828,0.861,10.0,-3.598,0.0,0.0997,0.14,0.0,0.101,0.646,124.957,207034.0,0
0.579,0.728,0.0,-4.748,0.0,0.0513,0.0299,0.0,0.569,0.382,119.975,234479.0,0
0.758,0.844,1.0,-9.453,1.0,0.0482,0.197,3.98e-06,0.242,0.766,120.571,321667.0,0
0.69,0.722,7.0,-4.905,1.0,0.083,0.398,0.0,0.327,0.604,90.023,204345.0,0
0.369,0.499,6.0,-9.301,1.0,0.0448,0.829,1.75e-06,0.154,0.69,192.76,115506.0,0
0.604,0.842,11.0,-5.441,1.0,0.0898,0.00546,0.0,0.26,0.586,123.999,246946.0,0
0.591,0.259,9.0,-23.883,0.0,0.0359,0.787,0.926,0.165,0.189,123.016,193786.0,0
0.478,0.338,0.0,-12.643,0.0,0.0328,0.846,0.124,0.174,0.233,117.813,292186.0,0
0.706,0.886,7.0,-2.8,1.0,0.203,0.0119,0.0,0.186,0.571,92.035,220813.0,0
0.661,0.904,0.0,-3.433,1.0,0.0444,0.192,0.0,0.374,0.735,113.107,209203.0,0
0.884,0.445,7.0,-14.2,1.0,0.274,0.441,0.0003,0.29,0.962,145.892,173893.0,0
0.467,0.873,11.0,-4.968,0.0,0.0411,0.000241,1.1e-06,0.527,0.177,150.059,181706.0,0
0.535,0.738,4.0,-4.654,1.0,0.121,0.668,0.0,0.233,0.505,103.254,229266.0,0
0.804,0.37,1.0,-15.507,1.0,0.0494,0.154,0.885,0.273,0.518,119.997,458681.0,0
0.732,0.825,9.0,-6.061,0.0,0.0594,0.00387,0.824,0.097,0.331,121.009,312440.0,0
0.832,0.829,10.0,-7.236,1.0,0.0968,0.18,0.000335,0.056,0.636,120.05,211400.0,0
0.371,0.71,1.0,-12.48,1.0,0.339,0.398,0.00395,0.38,0.288,123.928,121853.0,0
0.792,0.676,1.0,-12.813,1.0,0.0546,0.172,1.93e-05,0.0654,0.712,117.011,188894.0,1
0.596,0.315,8.0,-9.175,1.0,0.0428,0.961,0.0,0.258,0.64,119.935,171773.0,0
0.419,0.213,9.0,-23.095,1.0,0.0357,0.961,0.899,0.237,0.36,97.708,88506.0,0
0.851,0.49,5.0,-10.709,0.0,0.098,0.405,2.66e-06,0.231,0.481,134.983,216364.0,0
0.779,0.476,7.0,-6.61,1.0,0.224,0.107,0.000363,0.163,0.334,96.101,229400.0,0
0.319,0.403,9.0,-8.534,0.0,0.0327,0.885,7.33e-06,0.0833,0.181,147.522,260333.0,0
0.785,0.626,6.0,-7.776,0.0,0.0516,0.388,0.0,0.353,0.451,110.96,198909.0,0
0.74,0.428,9.0,-8.458,1.0,0.0959,0.644,1.76e-05,0.117,0.281,84.739,142576.0,1
0.7,0.402,5.0,-9.93,0.0,0.278,0.0498,1.04e-06,0.16,0.499,77.871,300600.0,1
0.667,0.583,11.0,-5.127,0.0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181805.0,1
0.792,0.844,11.0,-4.915,1.0,0.212,0.202,0.0,0.0438,0.844,113.025,236317.0,0
